"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0K510","2020-02-15 10:00:00","10.000","81.000","1.100","26.100","0.730","1014.900","","0.000","-99.000","-99.000","-99.000","26.100","","19.200",""
"C0D650","2020-02-15 10:00:00","97.000","46.000","2.100","20.900","0.810","1006.500","","0.000","-99.000","-99.000","-99.000","21.900","","18.200",""
"C0V630","2020-02-15 10:00:00","19.000","201.000","0.500","27.200","0.740","1016.900","","0.000","-99.000","-99.000","-99.000","27.200","","21.000",""
"C0U910","2020-02-15 10:00:00","17.000","38.000","0.700","23.300","0.770","1016.000","","0.000","-99.000","-99.000","-99.000","23.300","","20.700",""
"C0U600","2020-02-15 10:00:00","10.000","124.000","0.600","24.600","0.780","1016.500","","0.000","-99.000","-99.000","-99.000","24.900","","18.500",""
"C0G820","2020-02-15 10:00:00","29.000","54.000","0.900","27.100","0.700","1013.900","","0.000","-99.000","-99.000","-99.000","27.100","","18.700",""
"C0R590","2020-02-15 10:00:00","72.000","339.000","1.000","26.500","0.760","1008.400","","0.000","-99.000","-99.000","-99.000","26.500","","20.500",""
"C0A9E0","2020-02-15 10:00:00","26.000","345.000","1.700","22.100","0.760","1015.400","","0.000","-99.000","-99.000","-99.000","23.600","","19.000",""
"C0R480","2020-02-15 10:00:00","57.000","350.000","1.400","26.700","0.650","1010.300","","0.000","-99.000","-99.000","-99.000","26.700","","20.800",""
"C0X300","2020-02-15 10:00:00","70.000","0.000","0.000","27.200","0.660","1008.500","","0.000","-99.000","-99.000","-99.000","27.700","","18.300",""
"C0U970","2020-02-15 10:00:00","7.000","0.000","0.000","23.300","0.760","1018.300","","0.000","-99.000","-99.000","-99.000","23.300","","19.800",""
"C0R340","2020-02-15 10:00:00","230.000","35.000","0.900","24.700","0.910","991.000","","-99.000","-99.000","-99.000","-99.000","24.700","","20.100",""
"C0M750","2020-02-15 10:00:00","10.000","104.000","1.500","25.900","0.740","1015.600","","0.000","-99.000","-99.000","-99.000","25.900","","19.900",""
"C0I110","2020-02-15 10:00:00","161.000","11.000","1.000","26.400","0.650","999.500","","0.000","-99.000","-99.000","-99.000","26.400","","18.800",""
"C0V370","2020-02-15 10:00:00","74.000","302.000","1.100","26.900","0.720","1008.900","","0.000","-99.000","-99.000","-99.000","27.100","","18.900",""
"C0C690","2020-02-15 10:00:00","242.000","33.000","1.200","20.700","0.750","989.800","","0.500","-99.000","-99.000","-99.000","22.100","","16.300",""
"C0A540","2020-02-15 10:00:00","401.000","0.000","0.000","19.200","1.000","971.900","","0.000","-99.000","-99.000","-99.000","19.200","","16.600",""
"C0SA60","2020-02-15 10:00:00","6.000","106.000","2.700","27.200","0.750","1016.400","","0.000","-99.000","-99.000","-99.000","28.100","","21.300",""
"C0H950","2020-02-15 10:00:00","192.000","0.000","0.100","26.000","0.690","995.600","","0.000","-99.000","-99.000","-99.000","26.000","","16.300",""
"C0O960","2020-02-15 10:00:00","112.000","0.000","0.000","26.600","0.750","1004.000","","0.000","-99.000","-99.000","-99.000","26.600","","20.000",""
"C0AH10","2020-02-15 10:00:00","30.000","112.000","1.400","24.900","0.870","1013.600","","0.000","-99.000","-99.000","-99.000","24.900","","19.600",""
"C0R680","2020-02-15 10:00:00","13.000","94.000","4.400","26.400","0.860","1016.300","","0.500","-99.000","-99.000","-99.000","26.600","","23.000",""
"C0X210","2020-02-15 10:00:00","38.000","75.000","0.300","27.700","0.670","1010.600","","0.000","-99.000","-99.000","-99.000","27.700","","19.100",""
"C0D430","2020-02-15 10:00:00","87.000","0.000","0.000","23.400","0.780","1006.100","","0.000","-99.000","-99.000","-99.000","23.600","","18.200",""
"C0AD30","2020-02-15 10:00:00","20.000","358.000","1.200","23.200","0.720","1013.500","","0.000","-99.000","-99.000","-99.000","23.800","","19.500",""
"C0R240","2020-02-15 10:00:00","87.000","341.000","1.300","28.100","0.560","1006.100","","0.000","-99.000","-99.000","-99.000","28.100","","19.100",""
"C0AI30","2020-02-15 10:00:00","26.000","79.000","1.000","23.400","0.800","1015.500","","0.000","-99.000","-99.000","-99.000","23.400","","19.200",""
"C0U960","2020-02-15 10:00:00","1885.000","181.000","2.100","16.700","0.760","817.800","","0.000","-99.000","-99.000","-99.000","17.000","","8.100",""
"C0T9E0","2020-02-15 10:00:00","415.000","0.000","0.000","21.500","0.980","972.300","","0.500","-99.000","-99.000","-99.000","21.500","","18.600",""
"C0D550","2020-02-15 10:00:00","1956.000","166.000","0.500","15.400","0.780","814.600","","0.000","-99.000","-99.000","-99.000","15.400","","11.200",""
"C0C630","2020-02-15 10:00:00","209.000","2.000","1.100","22.100","0.790","993.600","","0.000","-99.000","-99.000","-99.000","22.200","","17.300",""
"C0W120","2020-02-15 10:00:00","58.000","-99.000","-99.000","24.200","0.760","1010.500","","0.000","-99.000","-99.000","-99.000","24.200","","19.800",""
"C0R470","2020-02-15 10:00:00","103.000","339.000","1.300","27.100","0.640","1005.400","","0.000","-99.000","-99.000","-99.000","27.300","","21.300",""
"C0M770","2020-02-15 10:00:00","164.000","263.000","0.700","26.900","0.630","997.500","","0.000","-99.000","-99.000","-99.000","26.900","","19.300",""
"C0S930","2020-02-15 10:00:00","248.000","136.000","0.900","25.000","0.650","990.100","","0.500","-99.000","-99.000","-99.000","25.000","","19.800",""
"C0F9Y0","2020-02-15 10:00:00","3313.000","213.000","3.900","8.300","0.660","689.100","","0.000","9.700","215.000","","8.400","","2.900",""
"C0E790","2020-02-15 10:00:00","344.000","171.000","0.900","25.500","0.660","977.400","","0.000","-99.000","-99.000","-99.000","25.500","","17.900",""
"C0O810","2020-02-15 10:00:00","161.000","8.000","1.400","26.600","0.920","999.600","","0.000","-99.000","-99.000","-99.000","27.000","","19.600",""
"C0R520","2020-02-15 10:00:00","18.000","42.000","0.800","27.100","0.720","1014.700","","0.000","-99.000","-99.000","-99.000","27.100","","21.500",""
"C0G880","2020-02-15 10:00:00","92.000","176.000","1.500","26.900","0.620","1006.100","","0.000","-99.000","-99.000","-99.000","26.900","","19.600",""
"C0R260","2020-02-15 10:00:00","76.000","303.000","0.800","28.100","0.580","1007.600","","0.000","-99.000","-99.000","-99.000","28.600","","21.700",""
"C0U950","2020-02-15 10:00:00","1012.000","148.000","2.000","17.300","1.000","907.100","","0.000","-99.000","-99.000","-99.000","17.900","","13.900",""
"C0O860","2020-02-15 10:00:00","38.000","142.000","1.700","27.300","0.860","1011.700","","0.500","-99.000","-99.000","-99.000","27.300","","19.200",""
"C0R320","2020-02-15 10:00:00","7.000","99.000","2.300","27.600","0.760","1016.400","","-99.000","-99.000","-99.000","-99.000","27.600","","22.500",""
"C0S980","2020-02-15 10:00:00","901.000","176.000","0.700","20.300","0.990","918.700","","2.000","-99.000","-99.000","-99.000","20.500","","17.800",""
"C0X110","2020-02-15 10:00:00","20.000","-99.000","-99.000","-99.000","-99.000","-99.000","","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0V310","2020-02-15 10:00:00","46.000","211.000","0.900","28.300","0.520","1010.500","","0.000","-99.000","-99.000","-99.000","28.300","","20.400",""
"C0G620","2020-02-15 10:00:00","110.000","119.000","1.100","27.400","0.600","1004.000","","0.000","-99.000","-99.000","-99.000","27.400","","18.000",""
"C0AD50","2020-02-15 10:00:00","84.000","319.000","1.400","22.700","0.990","1008.400","","0.000","-99.000","-99.000","-99.000","22.900","","18.700",""
"C0A9A0","2020-02-15 10:00:00","24.000","0.000","0.000","23.100","0.820","1014.900","","0.000","-99.000","-99.000","-99.000","23.100","","18.600",""
"C0O830","2020-02-15 10:00:00","127.000","269.000","0.300","28.600","0.770","1002.700","","0.000","-99.000","-99.000","-99.000","28.600","","19.100",""
"C0S760","2020-02-15 10:00:00","1621.000","180.000","0.600","18.700","0.850","844.100","","0.000","-99.000","-99.000","-99.000","18.700","","12.600",""
"C0X160","2020-02-15 10:00:00","26.000","203.000","1.500","27.000","0.770","1014.100","","0.000","-99.000","-99.000","-99.000","27.500","","20.900",""
"C0C490","2020-02-15 10:00:00","157.000","303.000","2.000","20.800","0.830","999.300","","0.000","-99.000","-99.000","-99.000","21.800","","18.100",""
"C0R440","2020-02-15 10:00:00","1654.000","78.000","5.700","14.300","1.000","838.000","","2.000","12.800","81.000","","14.300","","12.700",""
"C0M690","2020-02-15 10:00:00","33.000","351.000","1.500","25.800","0.750","1012.200","","0.000","-99.000","-99.000","-99.000","25.800","","19.400",""
"C0V690","2020-02-15 10:00:00","30.000","172.000","3.900","27.500","0.770","1013.800","","0.000","-99.000","-99.000","-99.000","27.500","","23.900",""
"C0Z210","2020-02-15 10:00:00","126.000","350.000","1.300","24.400","0.730","1004.800","","0.000","-99.000","-99.000","-99.000","24.700","","20.200",""
"C0U770","2020-02-15 10:00:00","5.000","82.000","3.200","24.600","0.790","1017.900","","0.000","-99.000","-99.000","-99.000","24.800","","20.900",""
"C0Z080","2020-02-15 10:00:00","298.000","0.000","0.000","25.400","0.730","984.300","","0.000","-99.000","-99.000","-99.000","25.400","","19.500",""
"C0G640","2020-02-15 10:00:00","17.000","31.000","1.400","26.600","0.670","1017.600","","0.000","-99.000","-99.000","-99.000","26.900","","18.700",""
"C0X200","2020-02-15 10:00:00","61.000","92.000","1.000","26.700","0.740","1009.600","","0.500","-99.000","-99.000","-99.000","26.700","","18.000",""
"C0U900","2020-02-15 10:00:00","63.000","111.000","1.000","22.600","0.850","1012.100","","0.000","-99.000","-99.000","-99.000","22.600","","19.900",""
"C0Z230","2020-02-15 10:00:00","31.000","305.000","1.900","23.800","0.730","1015.800","","0.000","-99.000","-99.000","-99.000","24.000","","20.900",""
"C0F9O0","2020-02-15 10:00:00","175.000","0.000","0.200","27.300","0.660","996.800","","0.000","-99.000","-99.000","-99.000","27.300","","19.400",""
"C0C540","2020-02-15 10:00:00","46.000","45.000","1.400","21.900","0.780","1012.500","","0.000","-99.000","-99.000","-99.000","21.900","","18.200",""
"C0G770","2020-02-15 10:00:00","15.000","85.000","0.700","26.600","0.680","1015.100","","0.000","-99.000","-99.000","-99.000","26.700","","20.000",""
"C0V670","2020-02-15 10:00:00","20.000","163.000","2.300","28.200","0.670","1014.100","","0.000","-99.000","-99.000","-99.000","28.200","","22.600",""
"C0A870","2020-02-15 10:00:00","685.000","26.000","1.800","19.300","1.000","938.900","","0.000","-99.000","-99.000","-99.000","19.500","","15.600",""
"C0R220","2020-02-15 10:00:00","23.000","35.000","1.000","27.200","0.760","1014.300","","0.000","-99.000","-99.000","-99.000","27.200","","20.900",""
"C0V350","2020-02-15 10:00:00","36.000","119.000","1.500","29.500","0.620","1013.600","","0.000","-99.000","-99.000","-99.000","29.500","","19.700",""
"C0Z220","2020-02-15 10:00:00","589.000","348.000","0.500","22.400","0.800","953.200","","0.000","-99.000","-99.000","-99.000","22.600","","17.100",""
"C0D560","2020-02-15 10:00:00","147.000","309.000","1.200","23.000","0.720","1000.700","","0.000","-99.000","-99.000","-99.000","24.200","","18.400",""
"C0I380","2020-02-15 10:00:00","258.000","0.000","0.000","25.600","0.600","986.800","","0.000","-99.000","-99.000","-99.000","25.600","","18.200",""
"C0Z020","2020-02-15 10:00:00","211.000","51.000","1.600","23.500","0.900","993.100","","0.000","-99.000","-99.000","-99.000","23.500","","19.900",""
"C0Z190","2020-02-15 10:00:00","62.000","140.000","2.200","25.000","0.880","1011.100","","0.000","-99.000","-99.000","-99.000","25.200","","20.900",""
"C0C710","2020-02-15 10:00:00","143.000","274.000","0.600","22.600","0.790","1001.500","","0.000","7.100","312.000","","22.600","","16.800",""
"C0D360","2020-02-15 10:00:00","523.000","0.000","0.000","-99.000","-99.000","956.500","","0.000","-99.000","-99.000","-99.000","17.500","","15.400",""
"C0C680","2020-02-15 10:00:00","228.000","107.000","1.400","23.900","0.680","989.600","","0.000","-99.000","-99.000","-99.000","24.400","","16.700",""
"C0V710","2020-02-15 10:00:00","34.000","187.000","3.200","27.800","0.680","1012.200","","0.000","-99.000","-99.000","-99.000","27.800","","23.100",""
"C0G840","2020-02-15 10:00:00","32.000","0.000","0.100","26.400","0.700","1012.800","","0.000","-99.000","-99.000","-99.000","26.400","","18.500",""
"C0S890","2020-02-15 10:00:00","238.000","27.000","0.800","25.400","0.670","994.000","","0.000","-99.000","-99.000","-99.000","25.400","","18.500",""
"C0T820","2020-02-15 10:00:00","550.000","0.000","0.000","22.100","0.680","959.400","","0.000","-99.000","-99.000","-99.000","22.100","","15.000",""
"C0F9I0","2020-02-15 10:00:00","194.000","-99.000","-99.000","-99.000","-99.000","-99.000","","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0C650","2020-02-15 10:00:00","208.000","12.000","0.800","21.600","0.810","993.400","","0.000","-99.000","-99.000","-99.000","22.200","","16.900",""
"C0R600","2020-02-15 10:00:00","766.000","79.000","2.300","23.700","0.690","931.200","","0.000","-99.000","-99.000","-99.000","23.700","","20.300",""
"C0Z320","2020-02-15 10:00:00","646.000","91.000","0.900","23.300","0.580","945.900","","0.000","-99.000","-99.000","-99.000","23.700","","14.400",""
"C0V210","2020-02-15 10:00:00","734.000","202.000","0.800","24.900","0.480","936.400","","0.000","-99.000","-99.000","-99.000","24.900","","14.400",""
"C0K240","2020-02-15 10:00:00","1132.000","341.000","1.100","20.000","0.880","896.000","","0.000","-99.000","-99.000","-99.000","20.000","","15.400",""
"C0M520","2020-02-15 10:00:00","15.000","78.000","1.200","25.800","0.730","1014.600","","0.000","-99.000","-99.000","-99.000","25.800","","19.200",""
"C0A530","2020-02-15 10:00:00","300.000","37.000","1.300","19.800","0.990","983.600","","0.000","-99.000","-99.000","-99.000","19.800","","16.600",""
"C0E820","2020-02-15 10:00:00","220.000","34.000","1.100","22.900","0.780","992.000","","0.000","-99.000","-99.000","-99.000","22.900","","17.300",""
"C0K450","2020-02-15 10:00:00","35.000","47.000","1.200","25.900","0.690","1012.000","","0.000","-99.000","-99.000","-99.000","25.900","","19.500",""
"C0G760","2020-02-15 10:00:00","53.000","200.000","0.800","27.100","0.740","1013.100","","0.000","-99.000","-99.000","-99.000","27.100","","18.700",""
"CM0120","2020-02-15 10:00:00","4.000","75.000","1.300","25.400","0.670","1016.400","","0.000","-99.000","-99.000","-99.000","25.400","","20.000",""
"C0Z290","2020-02-15 10:00:00","946.000","121.000","0.400","19.400","0.990","913.700","","0.000","-99.000","-99.000","-99.000","19.400","","16.600",""
"C0V680","2020-02-15 10:00:00","40.000","104.000","0.900","28.800","0.670","1011.700","","0.000","-99.000","-99.000","-99.000","28.800","","22.300",""
"C0F9U0","2020-02-15 10:00:00","74.000","167.000","0.400","25.800","0.650","1008.500","","0.000","-99.000","-99.000","-99.000","25.800","","20.700",""
"C0AI10","2020-02-15 10:00:00","76.000","0.000","0.200","23.300","0.820","1008.300","","0.000","-99.000","-99.000","-99.000","23.300","","18.600",""
"C0V530","2020-02-15 10:00:00","34.000","36.000","1.200","27.000","0.690","1012.500","","0.000","-99.000","-99.000","-99.000","27.200","","20.400",""
"C0R550","2020-02-15 10:00:00","38.000","329.000","2.900","28.000","0.600","1013.000","","0.000","-99.000","-99.000","-99.000","28.000","","19.800",""
"C0F9L0","2020-02-15 10:00:00","253.000","208.000","1.500","25.900","0.700","987.800","","0.000","-99.000","-99.000","-99.000","25.900","","19.300",""
"C0A950","2020-02-15 10:00:00","60.000","0.000","0.000","22.300","0.910","1011.600","","0.000","-99.000","-99.000","-99.000","22.300","","17.400",""
"C0R160","2020-02-15 10:00:00","45.000","336.000","1.600","26.800","0.880","1010.800","","0.000","-99.000","-99.000","-99.000","26.800","","20.000",""
"C0F9S0","2020-02-15 10:00:00","43.000","93.000","1.100","25.500","0.630","1012.300","","0.000","-99.000","-99.000","-99.000","25.500","","20.300",""
"C0M820","2020-02-15 10:00:00","980.000","228.000","1.000","21.100","0.620","909.600","","0.000","-99.000","-99.000","-99.000","21.100","","13.900",""
"C0K430","2020-02-15 10:00:00","30.000","59.000","1.000","26.400","0.770","1014.400","","0.000","-99.000","-99.000","-99.000","26.400","","18.700",""
"C0S960","2020-02-15 10:00:00","32.000","111.000","2.200","26.700","0.680","1014.100","","0.000","-99.000","-99.000","-99.000","27.600","","23.000",""
"C0T9M0","2020-02-15 10:00:00","92.000","66.000","2.300","25.800","0.790","1009.600","","0.000","-99.000","-99.000","-99.000","26.200","","21.000",""
"C0AI00","2020-02-15 10:00:00","188.000","336.000","0.300","23.700","0.790","996.900","","0.000","-99.000","-99.000","-99.000","24.900","","17.100",""
"C0AC40","2020-02-15 10:00:00","1079.000","26.000","0.500","18.700","0.990","897.400","","0.000","-99.000","-99.000","-99.000","19.000","","14.400",""
"C0F9M0","2020-02-15 10:00:00","230.000","173.000","1.200","24.900","0.740","990.500","","0.000","-99.000","-99.000","-99.000","24.900","","18.900",""
"C0A930","2020-02-15 10:00:00","216.000","34.000","0.400","21.900","0.860","991.600","","0.000","-99.000","-99.000","-99.000","22.800","","16.800",""
"C0A640","2020-02-15 10:00:00","241.000","0.000","0.000","22.000","0.850","992.100","","0.000","-99.000","-99.000","-99.000","22.200","","17.200",""
"C0I420","2020-02-15 10:00:00","305.000","106.000","0.300","24.100","0.660","982.400","","0.000","-99.000","-99.000","-99.000","24.100","","16.300",""
